#Lane	Cycle	All A	All C	All G	All T	Call A	Call C	Call G	Call T	Base A	Base C	Base G	Base T
#Lane	Cycle	All A	All C	All G	All T	Call A	Call C	Call G	Call T	Base A	Base C	Base G	Base T
2	1	304.9	565.7	459.2	347.9	1655.7	1630.7	1667.5	1682.7	18.5	33.8	27.3	20.3	
2	2	248.6	531.9	399.9	357.3	1512.0	1493.9	1520.9	1552.1	16.3	35.0	26.0	22.7	
2	3	230.0	543.7	398.8	317.5	1475.5	1450.5	1469.6	1494.3	15.3	36.8	26.9	21.0	
2	4	223.3	518.7	397.1	319.5	1446.8	1420.0	1440.7	1457.1	15.2	35.9	27.3	21.6	
2	5	227.8	482.4	384.2	337.8	1417.7	1392.0	1412.8	1430.9	15.8	34.0	26.8	23.3	
2	6	235.8	474.1	381.7	327.2	1403.3	1378.6	1401.5	1413.6	16.6	33.8	26.8	22.9	
2	7	256.9	422.6	349.2	363.2	1370.2	1355.2	1370.9	1384.2	18.5	30.5	25.0	26.0	
2	8	255.7	435.5	337.7	352.6	1358.3	1349.3	1360.8	1367.7	18.6	31.7	24.3	25.5	
2	9	256.0	430.1	333.2	344.8	1342.9	1333.3	1339.7	1348.5	18.8	31.7	24.3	25.3	
2	10	254.5	427.7	340.8	319.5	1321.4	1313.6	1314.3	1327.6	18.9	31.9	25.4	23.8	
2	11	250.3	424.2	337.9	316.5	1305.0	1302.1	1298.4	1313.2	18.9	32.0	25.4	23.8	
2	12	247.2	419.9	333.7	307.5	1282.8	1282.1	1278.7	1292.5	18.9	32.1	25.5	23.5	
2	13	245.9	411.4	330.6	296.0	1259.7	1259.0	1250.9	1265.8	19.1	32.0	25.8	23.1	
2	14	237.3	415.2	324.0	293.1	1244.6	1243.8	1235.7	1253.9	18.7	32.7	25.5	23.1	
2	15	230.1	410.2	319.8	291.8	1225.0	1226.9	1220.0	1231.1	18.4	32.8	25.5	23.4	
2	16	222.8	407.6	316.0	284.7	1203.0	1203.9	1198.5	1212.8	18.1	33.2	25.6	23.1	
2	17	222.6	407.1	315.5	272.2	1191.1	1190.5	1184.4	1197.5	18.3	33.5	25.9	22.4	
2	18	220.5	397.7	308.7	265.2	1163.9	1165.4	1158.7	1172.4	18.5	33.4	25.8	22.3	
2	19	221.7	390.3	304.2	262.6	1152.0	1153.1	1139.3	1161.3	18.8	33.1	25.8	22.2	
2	20	217.6	384.3	299.7	261.6	1139.3	1139.6	1122.2	1140.2	18.6	33.0	25.8	22.5	
2	21	220.3	375.5	289.2	253.9	1111.7	1115.9	1098.8	1114.6	19.3	32.9	25.4	22.4	
2	22	219.4	373.5	287.5	248.1	1102.2	1104.5	1083.8	1105.6	19.4	33.0	25.6	22.0	
2	23	213.2	369.5	281.8	243.1	1078.8	1085.3	1062.4	1083.4	19.2	33.3	25.6	21.9	
2	24	209.9	367.4	274.2	240.2	1060.9	1069.2	1048.0	1063.5	19.2	33.5	25.2	22.1	
2	25	201.8	362.8	273.8	239.6	1045.8	1052.7	1033.6	1054.3	18.7	33.6	25.5	22.2	
2	26	197.7	357.2	267.2	240.8	1029.4	1038.3	1018.3	1036.0	18.6	33.5	25.2	22.7	
2	27	198.1	354.6	263.1	234.7	1017.9	1026.2	1003.9	1023.6	18.8	33.6	25.1	22.4	
2	28	199.1	341.6	255.6	232.8	997.3	1002.6	983.6	1001.2	19.3	33.1	24.9	22.7	
2	29	197.9	335.8	255.5	225.9	981.0	989.8	967.9	986.4	19.4	33.0	25.3	22.3	
2	30	193.1	334.0	254.7	221.1	966.6	977.1	954.3	970.6	19.2	33.2	25.5	22.1	
2	31	187.3	333.0	250.9	217.4	948.8	958.0	940.4	956.0	18.9	33.7	25.4	22.0	
2	32	181.6	337.0	249.1	211.1	937.7	945.8	930.5	946.9	18.4	34.5	25.5	21.6	
2	33	176.1	337.9	240.7	210.9	923.4	933.8	914.5	933.5	18.1	35.1	25.0	21.8	
2	34	172.9	328.6	237.7	208.5	906.7	916.8	892.7	915.1	18.1	34.7	25.2	22.0	
2	35	173.2	321.7	235.4	207.5	896.4	907.0	881.7	900.5	18.3	34.3	25.2	22.1	
2	36	174.7	313.9	228.5	206.3	878.1	889.9	870.6	885.3	18.8	34.0	24.8	22.4	
2	37	173.6	310.6	223.5	202.8	867.7	875.2	861.4	870.6	18.9	34.3	24.4	22.4	
2	38	172.2	304.4	219.2	196.0	842.1	856.1	843.6	853.0	19.3	34.1	24.5	22.1	
2	39	166.6	302.2	215.6	196.5	829.9	845.2	833.4	841.2	18.9	34.4	24.3	22.4	
2	40	161.3	299.9	212.0	192.2	815.9	830.3	815.0	825.1	18.5	34.7	24.4	22.3	
2	41	160.0	297.4	210.3	189.7	803.5	824.7	804.6	816.1	18.7	34.5	24.5	22.2	
2	42	154.4	294.9	207.7	187.0	791.4	809.9	789.1	802.3	18.3	34.8	24.6	22.3	
2	43	153.3	293.1	205.3	182.3	780.1	797.6	778.5	791.4	18.4	35.1	24.6	21.9	
2	44	154.9	285.2	204.9	178.2	771.6	785.2	768.3	778.2	18.8	34.7	24.8	21.7	
2	45	150.0	279.4	202.9	173.5	751.6	769.2	751.4	759.2	18.6	34.6	25.1	21.7	
2	46	149.4	272.6	205.1	169.2	743.0	758.9	740.5	750.8	18.8	34.2	25.8	21.3	
2	47	146.4	268.2	205.4	168.0	733.3	749.0	731.6	742.0	18.6	34.0	26.1	21.3	
2	48	142.7	262.9	198.8	170.1	723.0	736.1	715.5	722.6	18.3	33.9	25.7	22.1	
2	49	139.4	258.6	195.7	170.6	712.2	726.2	706.2	710.4	18.1	33.7	25.6	22.5	
2	50	133.3	258.8	195.1	167.7	702.8	715.4	694.3	703.1	17.5	34.3	26.0	22.2	
2	51	133.0	255.0	191.0	162.3	688.4	702.2	679.3	687.8	17.8	34.3	26.0	21.9	
2	52	132.3	253.2	189.5	157.4	677.7	692.2	668.3	681.0	18.0	34.5	26.1	21.4	
2	53	128.8	246.6	182.9	157.2	661.3	675.9	653.2	664.3	17.9	34.4	25.7	21.9	
2	54	138.1	266.2	203.6	168.5	684.8	710.8	691.3	691.5	17.8	34.5	26.0	21.7	
2	55	220.5	445.9	329.3	262.7	1225.0	1223.9	1249.4	1240.0	17.9	35.5	25.9	20.6	
2	56	202.0	433.7	291.9	262.7	1163.7	1161.3	1160.2	1153.8	17.2	36.3	24.3	22.2	
2	57	175.4	461.4	304.0	235.2	1140.1	1146.4	1142.8	1134.4	15.0	39.1	25.7	20.1	
2	58	161.6	442.0	304.2	237.2	1110.7	1112.1	1109.5	1109.1	14.1	38.6	26.6	20.7	
2	59	176.7	388.0	293.3	261.4	1082.0	1083.8	1079.3	1090.2	15.9	34.6	26.3	23.2	
2	60	182.1	387.8	286.9	244.1	1068.7	1063.9	1062.2	1070.3	16.5	35.4	26.1	22.0	
2	61	196.4	338.7	261.3	279.6	1039.1	1037.4	1034.6	1048.7	18.3	31.5	24.3	25.8	
2	62	199.6	342.2	251.3	274.7	1032.7	1024.5	1024.5	1040.2	18.7	32.3	23.6	25.5	
2	63	196.2	338.0	251.8	261.5	1008.4	1003.9	1004.0	1019.3	18.8	32.5	24.0	24.7	
2	64	194.8	338.8	256.2	241.2	991.1	986.8	990.9	1001.9	18.9	33.2	24.7	23.1	
2	65	189.3	332.0	259.5	236.9	974.5	973.4	975.8	989.3	18.7	32.9	25.5	23.0	
2	66	188.4	330.9	248.6	232.5	957.8	955.6	959.7	970.6	18.9	33.4	24.7	23.0	
2	67	193.1	322.3	248.6	224.3	947.3	944.5	947.0	952.6	19.5	32.9	25.0	22.5	
2	68	187.1	325.8	239.6	217.9	929.4	927.3	929.3	934.7	19.2	33.9	24.6	22.3	
2	69	181.4	317.8	238.5	218.1	916.0	911.8	912.5	917.7	18.8	33.5	24.9	22.7	
2	70	177.1	319.8	237.3	210.8	906.0	901.0	900.2	906.5	18.6	34.2	25.0	22.2	
2	71	176.5	312.3	237.5	202.4	892.5	881.3	887.1	891.5	18.8	34.2	25.4	21.6	
2	72	175.3	306.9	237.3	195.7	875.1	868.5	874.0	875.6	19.0	34.0	25.7	21.2	
2	73	173.4	301.6	233.1	191.8	860.5	852.9	858.8	861.0	19.1	34.0	25.7	21.1	
2	74	172.3	288.4	231.5	192.5	845.0	834.7	843.2	849.3	19.3	33.2	26.0	21.5	
2	75	168.9	283.6	229.2	190.1	831.1	819.9	833.4	836.2	19.2	33.2	25.9	21.6	
2	76	166.5	276.3	229.2	184.7	814.7	804.2	820.6	822.2	19.3	33.0	26.3	21.3	
2	77	166.0	272.3	230.6	179.7	803.8	794.9	813.3	815.4	19.5	32.9	26.7	20.8	
2	78	162.3	272.0	226.6	178.2	796.4	785.7	804.3	801.9	19.1	33.3	26.5	21.0	
2	79	159.0	263.3	226.5	174.4	780.9	769.8	789.5	786.6	19.1	32.8	27.0	21.0	
2	80	158.3	259.8	225.0	172.9	775.3	761.4	781.8	779.4	19.1	32.7	27.1	21.0	
2	81	155.0	258.3	215.6	169.8	757.1	747.3	761.4	760.4	19.2	33.1	26.5	21.1	
2	82	156.8	249.8	212.1	168.9	747.3	735.8	748.8	752.2	19.7	32.5	26.5	21.2	
