read group,format,segment index,segment label,is required,is trimmed,num input reads,num prefiltered reads,num failed reads,num discarded reads,num filtered reads,num trimmed reads,num failures,num matches,num matched bases
Z1170,no trimming,0,insert,False,False,627813,0,624431,0,0,0,624431,3382,850145
Z1171,no trimming,0,insert,False,False,4125,0,993,0,0,0,993,3132,897111
Z1172,no trimming,0,insert,False,False,7928,0,5704,0,0,0,5704,2224,652512
Z1173,no trimming,0,insert,False,False,123234,0,104168,0,0,0,104168,19066,4985034
Z1174,no trimming,0,insert,False,False,65571,0,43380,0,0,0,43380,22191,6667515
Z1175,no trimming,0,insert,False,False,32942,0,31031,0,0,0,31031,1911,571683
Z1176,no trimming,0,insert,False,False,11257,0,10133,0,0,0,10133,1124,337164
Z1177,no trimming,0,insert,False,False,24051,0,13898,0,0,0,13898,10153,3052838
Z1178,no trimming,0,insert,False,False,7185,0,2799,0,0,0,2799,4386,1231674
Z1179,no trimming,0,insert,False,False,11143,0,3856,0,0,0,3856,7287,2214519
Z1180,no trimming,0,insert,False,False,14688,0,13443,0,0,0,13443,1245,372567
Z1181,no trimming,0,insert,False,False,10167,0,4124,0,0,0,4124,6043,1803396
Z1182,no trimming,0,insert,False,False,27327,0,10684,0,0,0,10684,16643,4970546
Z1183,no trimming,0,insert,False,False,5534,0,3058,0,0,0,3058,2476,726868
Z1184,no trimming,0,insert,False,False,12671,0,11285,0,0,0,11285,1386,420652
Z1185,no trimming,0,insert,False,False,3953,0,1618,0,0,0,1618,2335,667501
Z1186,no trimming,0,insert,False,False,13253,0,11114,0,0,0,11114,2139,630050
Z1187,no trimming,0,insert,False,False,33756,0,20099,0,0,0,20099,13657,3966987
Z1188,no trimming,0,insert,False,False,3352,0,1128,0,0,0,1128,2224,664652
Z1189,no trimming,0,insert,False,False,15540,0,11690,0,0,0,11690,3850,1103035
Z1190,no trimming,0,insert,False,False,4384,0,3664,0,0,0,3664,720,208588
Z1191,no trimming,0,insert,False,False,5751,0,1284,0,0,0,1284,4467,1337331
Z1192,no trimming,0,insert,False,False,8391,0,3408,0,0,0,3408,4983,1500893
Z1193,no trimming,0,insert,False,False,3105,0,1449,0,0,0,1449,1656,483984
Z1194,no trimming,0,insert,False,False,41046,0,37883,0,0,0,37883,3163,934892
Z1195,no trimming,0,insert,False,False,233954,0,227460,0,0,0,227460,6494,1917290
Z1196,no trimming,0,insert,False,False,29284,0,10317,0,0,0,10317,18967,5486345
Z1197,no trimming,0,insert,False,False,59470,0,50890,0,0,0,50890,8580,2402083
Z1198,no trimming,0,insert,False,False,11974,0,2634,0,0,0,2634,9340,2831079
Z1199,no trimming,0,insert,False,False,25049,0,15043,0,0,0,15043,10006,3019948
Z1200,no trimming,0,insert,False,False,13160,0,2191,0,0,0,2191,10969,3135727
Z1201,no trimming,0,insert,False,False,5919,0,4297,0,0,0,4297,1622,480217
Z1202,no trimming,0,insert,False,False,4952261,0,4608738,0,0,0,4608738,343523,63252520
Z1203,no trimming,0,insert,False,False,3046,0,1010,0,0,0,1010,2036,580672
Z1204,no trimming,0,insert,False,False,20663,0,11778,0,0,0,11778,8885,2707995
Z1205,no trimming,0,insert,False,False,297904,0,289565,0,0,0,289565,8339,2372312
Z1206,no trimming,0,insert,False,False,82781,0,65437,0,0,0,65437,17344,5222733
Z1207,no trimming,0,insert,False,False,37141,0,32154,0,0,0,32154,4987,1492185
Z1208,no trimming,0,insert,False,False,24601,0,22546,0,0,0,22546,2055,537304
Z1209,no trimming,0,insert,False,False,32428,0,18791,0,0,0,18791,13637,4134951
Z1210,no trimming,0,insert,False,False,254875,0,244758,0,0,0,244758,10117,2843773
Z1211,no trimming,0,insert,False,False,11426,0,3474,0,0,0,3474,7952,2333503
Z1212,no trimming,0,insert,False,False,70881,0,63187,0,0,0,63187,7694,2255612
Z1213,no trimming,0,insert,False,False,21998,0,4019,0,0,0,4019,17979,5387024
Z1214,no trimming,0,insert,False,False,76070,0,74327,0,0,0,74327,1743,480783
Z1215,no trimming,0,insert,False,False,27791,0,8594,0,0,0,8594,19197,5780302
Z1216,no trimming,0,insert,False,False,12702,0,5392,0,0,0,5392,7310,2082498
Z1217,no trimming,0,insert,False,False,13627,0,3947,0,0,0,3947,9680,2850417
Z1218,no trimming,0,insert,False,False,145420,0,134031,0,0,0,134031,11389,3413738
Z1219,no trimming,0,insert,False,False,6046,0,1907,0,0,0,1907,4139,1184148
Z1220,no trimming,0,insert,False,False,20168619,0,19852457,0,0,0,19852457,316161,65457141
Z1221,no trimming,0,insert,False,False,14931,0,4541,0,0,0,4541,10390,3066467
Z1222,no trimming,0,insert,False,False,589382,0,581897,0,0,0,581897,7485,2180085
Z1223,no trimming,0,insert,False,False,29006,0,8485,0,0,0,8485,20521,6139940
Z1224,no trimming,0,insert,False,False,5153,0,3899,0,0,0,3899,1254,375163
Z1225,no trimming,0,insert,False,False,9146,0,6370,0,0,0,6370,2776,807711
Z1226,no trimming,0,insert,False,False,8078,0,3438,0,0,0,3438,4640,1349959
Z1227,no trimming,0,insert,False,False,5387,0,1717,0,0,0,1717,3670,1070380
Z1228,no trimming,0,insert,False,False,163307,0,143593,0,0,0,143593,19714,6013195
Z1229,no trimming,0,insert,False,False,692083,0,483509,0,0,0,483509,208574,57573931
Z1230,no trimming,0,insert,False,False,1878,0,536,0,0,0,536,1342,396486
Z1231,no trimming,0,insert,False,False,8636,0,6965,0,0,0,6965,1671,483720
Z1232,no trimming,0,insert,False,False,324113,0,322514,0,0,0,322514,1599,470524
Z1233,no trimming,0,insert,False,False,28560,0,25192,0,0,0,25192,3368,981326
Z1234,no trimming,0,insert,False,False,59574,0,44399,0,0,0,44399,15175,4499803
Z1235,no trimming,0,insert,False,False,9795,0,8715,0,0,0,8715,1080,329470
Z1236,no trimming,0,insert,False,False,18055,0,9013,0,0,0,9013,9042,2771798
Z1237,no trimming,0,insert,False,False,31319,0,12662,0,0,0,12662,18657,5297401
Z1238,no trimming,0,insert,False,False,13799,0,2714,0,0,0,2714,11085,3260442
Z1239,no trimming,0,insert,False,False,8298,0,3265,0,0,0,3265,5033,1524542
Z1240,no trimming,0,insert,False,False,323236,0,207346,0,0,0,207346,115890,32846071
Z1241,no trimming,0,insert,False,False,9303,0,2682,0,0,0,2682,6621,1960351
Z1242,no trimming,0,insert,False,False,10739,0,3695,0,0,0,3695,7044,2136786
Z1243,no trimming,0,insert,False,False,13385,0,3924,0,0,0,3924,9461,2746627
Z1244,no trimming,0,insert,False,False,9254,0,1683,0,0,0,1683,7571,2215093
Z1245,no trimming,0,insert,False,False,7470,0,3489,0,0,0,3489,3981,1180453
Z1246,no trimming,0,insert,False,False,8165768,0,8079704,0,0,0,8079704,86064,18626208
Z1247,no trimming,0,insert,False,False,6987,0,4544,0,0,0,4544,2443,711333
Z1248,no trimming,0,insert,False,False,4030,0,3131,0,0,0,3131,899,251640
Z1249,no trimming,0,insert,False,False,15101,0,8729,0,0,0,8729,6372,1865091
Z1250,no trimming,0,insert,False,False,7774,0,4920,0,0,0,4920,2854,831854
Z1251,no trimming,0,insert,False,False,52129,0,44452,0,0,0,44452,7677,2326866
Z1252,no trimming,0,insert,False,False,3955351,0,3843983,0,0,0,3843983,111368,22806921
Z1253,no trimming,0,insert,False,False,22056,0,12321,0,0,0,12321,9735,2930631
Z1254,no trimming,0,insert,False,False,28942,0,7203,0,0,0,7203,21739,6486874
Z1255,no trimming,0,insert,False,False,1050,0,563,0,0,0,563,487,143226
Z1256,no trimming,0,insert,False,False,11951,0,6534,0,0,0,6534,5417,1634982
Z1257,no trimming,0,insert,False,False,124676,0,106916,0,0,0,106916,17760,4574280
Z1258,no trimming,0,insert,False,False,16601,0,6736,0,0,0,6736,9865,2820623
Z1259,no trimming,0,insert,False,False,45519,0,25569,0,0,0,25569,19950,5504990
Z1260,no trimming,0,insert,False,False,20352,0,17774,0,0,0,17774,2578,744204
Z1261,no trimming,0,insert,False,False,5332,0,3930,0,0,0,3930,1402,418383
Z1262,no trimming,0,insert,False,False,4090,0,1795,0,0,0,1795,2295,659587
Z1263,no trimming,0,insert,False,False,5945,0,3986,0,0,0,3986,1959,576516
Z1264,no trimming,0,insert,False,False,44935,0,41484,0,0,0,41484,3451,1036166
Z1265,no trimming,0,insert,False,False,34317,0,12346,0,0,0,12346,21971,6686182
Z1266,no trimming,0,insert,False,False,30787,0,10799,0,0,0,10799,19988,6026273
Z1267,no trimming,0,insert,False,False,1597,0,371,0,0,0,371,1226,364041
Z1268,no trimming,0,insert,False,False,60192,0,8221,0,0,0,8221,51971,12282218
Z1269,no trimming,0,insert,False,False,20988,0,7353,0,0,0,7353,13635,4094177
Z1270,no trimming,0,insert,False,False,16015,0,5412,0,0,0,5412,10603,3232003
Z1271,no trimming,0,insert,False,False,5928,0,2165,0,0,0,2165,3763,1095299
Z1272,no trimming,0,insert,False,False,17326,0,4466,0,0,0,4466,12860,3747904
Z1273,no trimming,0,insert,False,False,38235,0,12577,0,0,0,12577,25658,7771847
Z1274,no trimming,0,insert,False,False,29694,0,18353,0,0,0,18353,11341,3430965
Z1275,no trimming,0,insert,False,False,18148,0,6616,0,0,0,6616,11532,3424700
Z1276,no trimming,0,insert,False,False,10206,0,3189,0,0,0,3189,7017,2063131
Z1277,no trimming,0,insert,False,False,2668,0,1109,0,0,0,1109,1559,456527
Z1278,no trimming,0,insert,False,False,600720,0,93931,0,0,0,93931,506789,143535452
Z1279,no trimming,0,insert,False,False,674207,0,671021,0,0,0,671021,3186,814396
Z1280,no trimming,0,insert,False,False,7075,0,2009,0,0,0,2009,5066,1463849
Z1281,no trimming,0,insert,False,False,727371,0,714621,0,0,0,714621,12750,3316524
Z1282,no trimming,0,insert,False,False,22504,0,9433,0,0,0,9433,13071,3967656
Z1283,no trimming,0,insert,False,False,3229,0,1101,0,0,0,1101,2128,627249
Z1284,no trimming,0,insert,False,False,19221,0,8135,0,0,0,8135,11086,3406031
Z1285,no trimming,0,insert,False,False,5842,0,3652,0,0,0,3652,2190,632833
Z1286,no trimming,0,insert,False,False,9781,0,2069,0,0,0,2069,7712,2208658
Z1287,no trimming,0,insert,False,False,416765,0,407403,0,0,0,407403,9362,2776343
Z1288,no trimming,0,insert,False,False,263651,0,119525,0,0,0,119525,144125,40214713
Z1289,no trimming,0,insert,False,False,6635,0,5387,0,0,0,5387,1248,375414
Z1290,no trimming,0,insert,False,False,3304,0,2422,0,0,0,2422,882,269780
Z1291,no trimming,0,insert,False,False,30853,0,14089,0,0,0,14089,16764,4762412
Z1292,no trimming,0,insert,False,False,9350,0,2687,0,0,0,2687,6663,1999811
Z1293,no trimming,0,insert,False,False,42400,0,31289,0,0,0,31289,11111,3029649
Z1294,no trimming,0,insert,False,False,149145,0,140807,0,0,0,140807,8338,2020781
Z1295,no trimming,0,insert,False,False,19306,0,18316,0,0,0,18316,990,302398
Z1296,no trimming,0,insert,False,False,22513,0,17850,0,0,0,17850,4663,1396442
Z1297,no trimming,0,insert,False,False,65199,0,43680,0,0,0,43680,21519,6472223
Z1298,no trimming,0,insert,False,False,8565,0,1562,0,0,0,1562,7003,2039144
Z1299,no trimming,0,insert,False,False,16068,0,3172,0,0,0,3172,12896,3775183
Z1300,no trimming,0,insert,False,False,23623,0,19174,0,0,0,19174,4449,1347908
Z1301,no trimming,0,insert,False,False,213587,0,206620,0,0,0,206620,6967,2072520
Z1302,no trimming,0,insert,False,False,2746,0,1439,0,0,0,1439,1307,378597
Z1303,no trimming,0,insert,False,False,9854,0,8290,0,0,0,8290,1564,462627
Z1304,no trimming,0,insert,False,False,2427,0,629,0,0,0,629,1798,534492
Z1305,no trimming,0,insert,False,False,1803,0,1180,0,0,0,1180,623,179255
Z1306,no trimming,0,insert,False,False,15026,0,6433,0,0,0,6433,8593,2583157
Z1307,no trimming,0,insert,False,False,4436,0,2798,0,0,0,2798,1638,488871
Z1308,no trimming,0,insert,False,False,81142,0,49976,0,0,0,49976,31166,9432574
Z1309,no trimming,0,insert,False,False,9510,0,3984,0,0,0,3984,5526,1647680
Z1310,no trimming,0,insert,False,False,9308,0,1925,0,0,0,1925,7383,2160758
Z1311,no trimming,0,insert,False,False,7220,0,4367,0,0,0,4367,2853,842791
Z1312,no trimming,0,insert,False,False,19773,0,9421,0,0,0,9421,10352,3021043
Z1313,no trimming,0,insert,False,False,321100,0,316556,0,0,0,316556,4544,1222172
Z1314,no trimming,0,insert,False,False,1835,0,465,0,0,0,465,1370,396825
Z1315,no trimming,0,insert,False,False,25180,0,16745,0,0,0,16745,8435,2544100
Z1316,no trimming,0,insert,False,False,8250,0,2448,0,0,0,2448,5802,1747046
Z1317,no trimming,0,insert,False,False,2857,0,722,0,0,0,722,2135,622621
Z1318,no trimming,0,insert,False,False,16379,0,11808,0,0,0,11808,4571,1389073
Z1319,no trimming,0,insert,False,False,7176,0,3107,0,0,0,3107,4069,1232182
Z1320,no trimming,0,insert,False,False,12541,0,3896,0,0,0,3896,8645,2617205
Z1321,no trimming,0,insert,False,False,19508,0,16927,0,0,0,16927,2581,769786
Z1322,no trimming,0,insert,False,False,1458507,0,1439045,0,0,0,1439045,19462,4775719
Z1323,no trimming,0,insert,False,False,8295,0,6982,0,0,0,6982,1313,388878
Z1324,no trimming,0,insert,False,False,22201,0,11408,0,0,0,11408,10793,3259241
Z1325,no trimming,0,insert,False,False,887488,0,850627,0,0,0,850627,36861,9243292
Z1326,no trimming,0,insert,False,False,243209,0,227262,0,0,0,227262,15947,4194739
Z1327,no trimming,0,insert,False,False,405999,0,403712,0,0,0,403712,2287,623285
Z1328,no trimming,0,insert,False,False,11059,0,9201,0,0,0,9201,1858,541418
Z1329,no trimming,0,insert,False,False,34727,0,29358,0,0,0,29358,5369,1635968
Z1330,no trimming,0,insert,False,False,12037,0,4099,0,0,0,4099,7938,2293925
Z1331,no trimming,0,insert,False,False,7879,0,2293,0,0,0,2293,5585,1590309
Z1332,no trimming,0,insert,False,False,569255,0,560541,0,0,0,560541,8714,2507870
Z1333,no trimming,0,insert,False,False,12278,0,4266,0,0,0,4266,8012,2395328
Z1334,no trimming,0,insert,False,False,9487,0,2253,0,0,0,2253,7234,2112532
Z1335,no trimming,0,insert,False,False,232460,0,225189,0,0,0,225189,7270,2163976
Z1336,no trimming,0,insert,False,False,22203,0,16938,0,0,0,16938,5265,1577715
Z1337,no trimming,0,insert,False,False,8604,0,1595,0,0,0,1595,7009,1985507
Z1338,no trimming,0,insert,False,False,89533,0,80322,0,0,0,80322,9211,2742923
Z1339,no trimming,0,insert,False,False,26905,0,21135,0,0,0,21135,5770,1718956
Z1340,no trimming,0,insert,False,False,13407,0,6103,0,0,0,6103,7304,2197397
Z1341,no trimming,0,insert,False,False,1920,0,1445,0,0,0,1445,475,135262
Z1342,no trimming,0,insert,False,False,15910,0,6530,0,0,0,6530,9380,2845750
Z1343,no trimming,0,insert,False,False,9607,0,4554,0,0,0,4554,5053,1536642
Z1344,no trimming,0,insert,False,False,28237,0,18476,0,0,0,18476,9761,2944035
Z1345,no trimming,0,insert,False,False,1453686,0,1440336,0,0,0,1440336,13350,2904821
Z1346,no trimming,0,insert,False,False,759343,0,734121,0,0,0,734121,25222,5849427
Z1347,no trimming,0,insert,False,False,50689,0,10866,0,0,0,10866,39823,11724949
Z1348,no trimming,0,insert,False,False,3999,0,3441,0,0,0,3441,558,165252
Z1349,no trimming,0,insert,False,False,3038,0,913,0,0,0,913,2125,620321
Z1350,no trimming,0,insert,False,False,6672,0,2133,0,0,0,2133,4539,1310784
Z1351,no trimming,0,insert,False,False,6109,0,2922,0,0,0,2922,3187,938349
Z1352,no trimming,0,insert,False,False,17127,0,8895,0,0,0,8895,8232,2511167
Z1353,no trimming,0,insert,False,False,7580,0,4697,0,0,0,4697,2883,827201
Z1354,no trimming,0,insert,False,False,31969,0,18138,0,0,0,18138,13831,4218450
Z1355,no trimming,0,insert,False,False,10556,0,4744,0,0,0,4744,5812,1757773
Z1356,no trimming,0,insert,False,False,9225,0,2738,0,0,0,2738,6487,1980194
Z1357,no trimming,0,insert,False,False,6764609,0,6746244,0,0,0,6746244,18365,3561880
Z1358,no trimming,0,insert,False,False,7052,0,5634,0,0,0,5634,1418,421864
Z1359,no trimming,0,insert,False,False,19442,0,16730,0,0,0,16730,2712,785802
Z1360,no trimming,0,insert,False,False,19833,0,15287,0,0,0,15287,4546,1344536
Z1361,no trimming,0,insert,False,False,18478,0,10255,0,0,0,10255,8223,2403951
Z1362,no trimming,0,insert,False,False,42601,0,39846,0,0,0,39846,2755,761883
Z1363,no trimming,0,insert,False,False,5636,0,2967,0,0,0,2967,2669,786300
Z1364,no trimming,0,insert,False,False,7489,0,2965,0,0,0,2965,4524,1291441
Z1365,no trimming,0,insert,False,False,38126,0,10272,0,0,0,10272,27854,8301573
Z1366,no trimming,0,insert,False,False,18323,0,12628,0,0,0,12628,5695,1589383
Z1367,no trimming,0,insert,False,False,147867,0,96551,0,0,0,96551,51316,14208245
Z1368,no trimming,0,insert,False,False,4581,0,4059,0,0,0,4059,522,152026
Z1369,no trimming,0,insert,False,False,12671,0,2958,0,0,0,2958,9713,2927172
Z1370,no trimming,0,insert,False,False,15345,0,14025,0,0,0,14025,1320,395551
Z1371,no trimming,0,insert,False,False,14495,0,6244,0,0,0,6244,8251,2386556
Z1372,no trimming,0,insert,False,False,21803,0,6803,0,0,0,6803,15000,4382074
Z1373,no trimming,0,insert,False,False,22895,0,20469,0,0,0,20469,2426,699138
Z1374,no trimming,0,insert,False,False,3957,0,2158,0,0,0,2158,1799,530634
Z1375,no trimming,0,insert,False,False,9023,0,1790,0,0,0,1790,7233,2195693
Z1376,no trimming,0,insert,False,False,6442,0,4037,0,0,0,4037,2405,700472
Z1377,no trimming,0,insert,False,False,8635,0,7389,0,0,0,7389,1246,370235
Z1378,no trimming,0,insert,False,False,7214,0,3326,0,0,0,3326,3888,1157018
Z1379,no trimming,0,insert,False,False,60109,0,47738,0,0,0,47738,12371,2980840
Z1380,no trimming,0,insert,False,False,10720,0,8259,0,0,0,8259,2461,703654
Z1381,no trimming,0,insert,False,False,46798,0,41253,0,0,0,41253,5545,1396669
Z1382,no trimming,0,insert,False,False,17761,0,3053,0,0,0,3053,14708,4216522
Z1383,no trimming,0,insert,False,False,4413,0,2254,0,0,0,2254,2159,636415
Z1384,no trimming,0,insert,False,False,1567219,0,1505207,0,0,0,1505207,62012,16710007
Z1385,no trimming,0,insert,False,False,8995,0,1994,0,0,0,1994,7001,2013093
Z1386,no trimming,0,insert,False,False,17996,0,10616,0,0,0,10616,7380,2205536
Z1387,no trimming,0,insert,False,False,30736,0,11464,0,0,0,11464,19272,5812392
Z1388,no trimming,0,insert,False,False,21577,0,21251,0,0,0,21251,326,91112
Z1389,no trimming,0,insert,False,False,20956,0,8928,0,0,0,8928,12028,3430725
Z1390,no trimming,0,insert,False,False,46945,0,45600,0,0,0,45600,1345,406103
Z1391,no trimming,0,insert,False,False,12809,0,4671,0,0,0,4671,8138,2401331
Z1392,no trimming,0,insert,False,False,6118,0,1571,0,0,0,1571,4547,1334238
Z1393,no trimming,0,insert,False,False,27283,0,23673,0,0,0,23673,3610,1049514
Z1394,no trimming,0,insert,False,False,14430,0,3089,0,0,0,3089,11341,3318312
Z1395,no trimming,0,insert,False,False,372180,0,363071,0,0,0,363071,9109,2568311
Z1396,no trimming,0,insert,False,False,5071,0,1827,0,0,0,1827,3244,933977
Z1397,no trimming,0,insert,False,False,25857,0,8264,0,0,0,8264,17593,5378312
Z1398,no trimming,0,insert,False,False,1640,0,436,0,0,0,436,1204,353408
Z1399,no trimming,0,insert,False,False,44416,0,40966,0,0,0,40966,3450,1008507
Z1400,no trimming,0,insert,False,False,56146,0,44066,0,0,0,44066,12080,3584793
Z1401,no trimming,0,insert,False,False,35060,0,12759,0,0,0,12759,22301,5508371
Z1402,no trimming,0,insert,False,False,32312,0,12476,0,0,0,12476,19836,6001780
Z1403,no trimming,0,insert,False,False,174901,0,163705,0,0,0,163705,11196,3201928
Z1404,no trimming,0,insert,False,False,1115,0,680,0,0,0,680,435,119903
Z1405,no trimming,0,insert,False,False,28508,0,26530,0,0,0,26530,1978,626789
Z1406,no trimming,0,insert,False,False,3865,0,2276,0,0,0,2276,1589,474111
Z1407,no trimming,0,insert,False,False,7797,0,2270,0,0,0,2270,5527,1600704
Z1408,no trimming,0,insert,False,False,12255,0,3215,0,0,0,3215,9040,2733338
Z1409,no trimming,0,insert,False,False,19754,0,9032,0,0,0,9032,10722,3080220
Z1410,no trimming,0,insert,False,False,29191,0,25386,0,0,0,25386,3805,1131831
Z1411,no trimming,0,insert,False,False,17275,0,11594,0,0,0,11594,5681,1663238
Z1412,no trimming,0,insert,False,False,8505,0,2515,0,0,0,2515,5990,1763597
Z1413,no trimming,0,insert,False,False,72859,0,58060,0,0,0,58060,14799,4240329
Z1414,no trimming,0,insert,False,False,34965,0,9245,0,0,0,9245,25720,7801752
Z1415,no trimming,0,insert,False,False,9631,0,5540,0,0,0,5540,4091,1173347
Z1416,no trimming,0,insert,False,False,29716,0,19159,0,0,0,19159,10557,2938201
Z1417,no trimming,0,insert,False,False,35581,0,7024,0,0,0,7024,28557,8721817
Z1418,no trimming,0,insert,False,False,9184,0,1784,0,0,0,1784,7400,2118202
Z1419,no trimming,0,insert,False,False,6443,0,3496,0,0,0,3496,2947,858394
Z1420,no trimming,0,insert,False,False,290308,0,217720,0,0,0,217720,72588,19887807
Z1421,no trimming,0,insert,False,False,48444,0,34911,0,0,0,34911,13533,3920795
Z1422,no trimming,0,insert,False,False,17545,0,9051,0,0,0,9051,8494,2585796
Z1423,no trimming,0,insert,False,False,33376,0,29540,0,0,0,29540,3836,1139385
Z1424,no trimming,0,insert,False,False,9132,0,6111,0,0,0,6111,3021,886992
Z1425,no trimming,0,insert,False,False,5457,0,3299,0,0,0,3299,2158,625907
Z1426,no trimming,0,insert,False,False,233122,0,215179,0,0,0,215179,17943,4597483
Z1427,no trimming,0,insert,False,False,18380,0,7518,0,0,0,7518,10862,3105807
Z1428,no trimming,0,insert,False,False,15164,0,7674,0,0,0,7674,7490,2006080
Z1429,no trimming,0,insert,False,False,1854,0,558,0,0,0,558,1296,374474
Z1430,no trimming,0,insert,False,False,24504,0,8862,0,0,0,8862,15642,4626904
Z1431,no trimming,0,insert,False,False,5411,0,4324,0,0,0,4324,1087,320256
Z1432,no trimming,0,insert,False,False,88740,0,74065,0,0,0,74065,14675,3841444
Z1433,no trimming,0,insert,False,False,20075,0,12013,0,0,0,12013,8062,2295076
Z1434,no trimming,0,insert,False,False,113638,0,68014,0,0,0,68014,45624,12849392
Z1435,no trimming,0,insert,False,False,8260,0,2490,0,0,0,2490,5770,1752911
Z1436,no trimming,0,insert,False,False,14442,0,7755,0,0,0,7755,6687,2006456
Z1437,no trimming,0,insert,False,False,1868278,0,890126,0,0,0,890126,978152,273220270
Z1438,no trimming,0,insert,False,False,24531,0,10420,0,0,0,10420,14111,4264340
Z1439,no trimming,0,insert,False,False,71745,0,68866,0,0,0,68866,2879,842768
Z1440,no trimming,0,insert,False,False,55162,0,45953,0,0,0,45953,9209,2768299
Z1441,no trimming,0,insert,False,False,247820,0,242079,0,0,0,242079,5741,1718940
Z1442,no trimming,0,insert,False,False,10624,0,5197,0,0,0,5197,5427,1644039
Z1443,no trimming,0,insert,False,False,261798,0,260982,0,0,0,260982,816,221743
Z1444,no trimming,0,insert,False,False,8965,0,1892,0,0,0,1892,7073,2139933
Z1445,no trimming,0,insert,False,False,24313,0,14905,0,0,0,14905,9408,2824731
Z1446,no trimming,0,insert,False,False,35411,0,30185,0,0,0,30185,5226,1545833
Z1447,no trimming,0,insert,False,False,8046,0,5229,0,0,0,5229,2817,821687
Z1448,no trimming,0,insert,False,False,299981,0,298096,0,0,0,298096,1885,527824
Z1449,no trimming,0,insert,False,False,4648,0,1694,0,0,0,1694,2954,852879
Z1450,no trimming,0,insert,False,False,122832,0,111429,0,0,0,111429,11403,2676733
Z1451,no trimming,0,insert,False,False,15383,0,14100,0,0,0,14100,1283,385427
Z1452,no trimming,0,insert,False,False,237207,0,236115,0,0,0,236115,1092,315143
Z1453,no trimming,0,insert,False,False,53255,0,46024,0,0,0,46024,7229,2080123
Z1454,no trimming,0,insert,False,False,1650109,0,1636435,0,0,0,1636435,13674,3958313
Z1455,no trimming,0,insert,False,False,3018,0,1642,0,0,0,1642,1376,415712
Z1456,no trimming,0,insert,False,False,17494,0,11881,0,0,0,11881,5613,1686994
Z1457,no trimming,0,insert,False,False,421502,0,354784,0,0,0,354784,66718,18279737
Z1458,no trimming,0,insert,False,False,15353,0,13190,0,0,0,13190,2163,628477
Z1459,no trimming,0,insert,False,False,14991,0,3300,0,0,0,3300,11691,3435397
Z1460,no trimming,0,insert,False,False,8064,0,2528,0,0,0,2528,5536,1664554
Z1461,no trimming,0,insert,False,False,10213,0,3718,0,0,0,3718,6495,1951442
Z1462,no trimming,0,insert,False,False,209818,0,184948,0,0,0,184948,24870,6565721
Z1463,no trimming,0,insert,False,False,15671,0,9396,0,0,0,9396,6275,1914827
Z1464,no trimming,0,insert,False,False,6303,0,2535,0,0,0,2535,3768,1082496
Z1465,no trimming,0,insert,False,False,9128,0,2660,0,0,0,2660,6468,1912426
Z1466,no trimming,0,insert,False,False,17442,0,12608,0,0,0,12608,4834,1440551
Z1467,no trimming,0,insert,False,False,18509,0,9235,0,0,0,9235,9274,2767798
Z1468,no trimming,0,insert,False,False,19371,0,12849,0,0,0,12849,6522,1946723
Z1469,no trimming,0,insert,False,False,5177,0,3729,0,0,0,3729,1448,436976
Z1470,no trimming,0,insert,False,False,26261,0,23285,0,0,0,23285,2976,897001
Z1471,no trimming,0,insert,False,False,69239,0,59057,0,0,0,59057,10182,2943251
Z1472,no trimming,0,insert,False,False,12206,0,6435,0,0,0,6435,5771,1750492
Z1473,no trimming,0,insert,False,False,2466,0,558,0,0,0,558,1908,556659
Z1474,no trimming,0,insert,False,False,24274,0,15744,0,0,0,15744,8530,2584266
Z1475,no trimming,0,insert,False,False,4155,0,2481,0,0,0,2481,1674,500805
Z1476,no trimming,0,insert,False,False,8878,0,1380,0,0,0,1380,7498,2303896
Z1477,no trimming,0,insert,False,False,10399,0,2610,0,0,0,2610,7789,2305959
Z1478,no trimming,0,insert,False,False,7255,0,1830,0,0,0,1830,5425,1643857
Z1479,no trimming,0,insert,False,False,24646,0,18165,0,0,0,18165,6481,1896331
Z1480,no trimming,0,insert,False,False,34866,0,23939,0,0,0,23939,10927,3322630
Z1481,no trimming,0,insert,False,False,37794,0,33853,0,0,0,33853,3941,1212474
Z1482,no trimming,0,insert,False,False,44984,0,35819,0,0,0,35819,9165,2763504
Z1483,no trimming,0,insert,False,False,34644,0,24683,0,0,0,24683,9961,3012089
Z1484,no trimming,0,insert,False,False,10874,0,2156,0,0,0,2156,8718,2577313
Z1485,no trimming,0,insert,False,False,18603,0,8683,0,0,0,8683,9920,2833909
Z1486,no trimming,0,insert,False,False,9223,0,1663,0,0,0,1663,7560,2173680
Z1487,no trimming,0,insert,False,False,160527,0,149041,0,0,0,149041,11486,3443053
Z1488,no trimming,0,insert,False,False,6844,0,2619,0,0,0,2619,4225,1278936
Z1489,no trimming,0,insert,False,False,2549,0,1287,0,0,0,1287,1262,370160
Z1490,no trimming,0,insert,False,False,26066,0,17599,0,0,0,17599,8467,2492656
Z1491,no trimming,0,insert,False,False,4833,0,2704,0,0,0,2704,2129,610070
Z1492,no trimming,0,insert,False,False,14665,0,4532,0,0,0,4532,10133,2937144
Z1493,no trimming,0,insert,False,False,631926,0,619019,0,0,0,619019,12907,3187911
Z1494,no trimming,0,insert,False,False,63937,0,61916,0,0,0,61916,2021,599259
Z1495,no trimming,0,insert,False,False,10291,0,8449,0,0,0,8449,1842,527628
